country,iso3,year,gdp_per_capita_current_usd,consfirstaug,indcent,independence_year,log_settler_mortality,log_pop_density_1500,madid,percent_catholic,percent_muslim,percent_protestant,growth,democ,world,former_colony,wealth_20,gini_index,population,gdp_per_capita,poverty_headcount,continent,lifeExp,pop,gdpPercap,iso_num,years_since_independence,malaria_prevalence,gdp,capital_health_expenditure,current_health_expenditure_(che)_as_percent_gross_domestic_product_(gdp),domestic_general_government_health_expenditure_(gghe-d)_as_percent_gross_domestic_product_(gdp),external_health_expenditure_(ext)_per_capita_in_usdollars,external_sources_of_spending_on_malaria,external_sources_of_spending_on_injuries,public_domestic_sources_of_spending_on_malaria,malaria_prevalence_2001,malaria_prevalence_2001_high,malaria_reduction,malaria_reduction_relative,malaria_reduction_relative_lag,gdp_growth,gdp_growth_relative,gdp_growth_relative_lag,temp,prcp,max,min,stations
Seychelles,SYC,2011,12189.0951601357,NA,19.76,1976,NA,NA,2011,NA,NA,NA,2.730899,NA,1,TRUE,NA,NA,87441,12189.0951601357,NA,NA,NA,NA,NA,NA,35,0,12189.0951601357,2,3.52615018,3.01982384,36.88622155,NA,NA,NA,0,FALSE,0,NaN,NaN,1384.410685380999,0.12813059822484352,0.11308678110528803,27.67095890410959,6.1906849315068495,32.7,21.6,1
Chad,TCD,2011,989.236363298336,0,19.6,1960,5.634789,0,2011,0.21,0.44,0.116,0.0228591,0.4,1,TRUE,4.9,43.3,12288651,989.236363298336,38.4,NA,NA,NA,NA,NA,51,0.05750251016340752,989.236363298336,37071,3.91470397,0.8383695,4.84565407,1165.9842475,66.737906,5420.4963643,0.07617411879258033,FALSE,0.0016890156562437003,0.028534754474650814,0.027252644445997176,92.66662918447491,0.1033568563142091,0.11450451145408991,30.429433611884864,1.8895754716981132,45.8,7.1,13
Togo,TGO,2011,562.339359224539,0.2333333,19.6,1960,6.504288,1.442202,2011,0.293,0.17,0.061,0.3285556,0.4,1,TRUE,4.8,46,6679282,562.339359224539,54.2,NA,NA,NA,NA,NA,51,0.6485816957323715,562.339359224539,NA,6.15348141,1.4881205,2.98477526,NA,NA,NA,0.6765141948394471,TRUE,0.013496421248844759,0.020384937823322846,0.008540109258992845,74.41546795815697,0.1525144992695795,-0.02346253070390336,27.694906559179188,2.7997776954427565,42.2,13,9
Tunisia,TUN,2011,4256.91278981271,0,19.56,1956,4.143135,2.459847,2011,0.001,0.994,0,2.394425,0.35,1,TRUE,NA,NA,10761467,4256.91278981271,NA,NA,NA,NA,NA,NA,55,0,4256.91278981271,NA,6.43202883,3.62853082,3.78040678,NA,NA,NA,0,FALSE,0,NaN,NaN,116.76102000681021,0.028202111057461066,0.002463557113278503,20.047926580557444,1.0373706004140786,47.7,-2.5,26
Tanzania,TZA,2011,733.412806541607,0.3333333,19.61,1961,5.634789,0.6833779,2011,0.282,0.325,0.112,0.2356138,0.6,1,TRUE,7.4,37.8,47570902,733.412806541607,49.1,NA,NA,NA,NA,NA,50,0.12738747223588137,733.412806541607,NA,NA,1.99355521,16.40428447,NA,NA,NA,0.37120882296096924,TRUE,0.01353356254588492,0.09603649708394013,0.06217788768005372,31.808256479574993,0.04533644554722849,0.06504148788298858,23.024190177638452,2.92406233013227,40,0,16
Uganda,UGA,2011,574.940263892048,0.5925926,19.62,1962,5.634789,2.016654,2011,0.496,0.066,0.019,0.6438055,0.3,1,TRUE,NA,NA,35093648,574.940263892048,NA,NA,NA,NA,NA,NA,49,0.37182203743946074,574.940263892048,305117.94108362,8.57889992,1.29331107,24.93798777,315975.89533187,NA,102178.38012995,0.532231339525038,TRUE,0.045501035344784335,0.10903072059068308,-0.05523256911774155,-20.26590932648594,-0.034048553658137526,0.07359454340662608,23.770416518333928,2.853827940015785,38,8,13
South Africa,ZAF,2011,7976.46607704096,1,19.1,1910,2.74084,-0.7105286,2011,0.104,0.013,0.39,2.302416,0.95,1,TRUE,NA,NA,52263516,7976.46607704096,NA,NA,NA,NA,NA,NA,101,0.0037391878605131743,7976.46607704096,6575.48448,7.49731726,4.08118819,14.71584949,NA,NA,NA,0.011419108916818051,FALSE,2.332432139833633e-4,0.05871548419828132,-0.14647963435579237,701.0839651045399,0.09636386849761469,0.24768271514641582,17.175883034909184,1.2090326646360676,46.9,-11,136
Zambia,ZMB,2011,1644.61967241117,0.2,19.64,1964,NA,-0.2357223,2011,0.262,0.003,0.319,0.4759107,0.55,1,TRUE,NA,NA,14264756,1644.61967241117,NA,NA,NA,NA,NA,NA,47,0.1387477518722824,1644.61967241117,315.84326613,4.61948165,1.07079125,23.77807441,NA,NA,NA,0.40500594095141895,TRUE,-0.00854161215928409,-0.06560068655834206,0.03311149282133585,181.40609930402002,0.1239778680557222,0.2845232451982973,21.844585987261148,0.9385487528344671,37.8,2.5,5
Zimbabwe,ZWE,2011,840.949879910207,1,19.65,1965,NA,-0.2357223,2011,0.144,0.009,0.214,1.129134,0.25,1,TRUE,5.8,43.2,14386649,840.949879910207,21.4,NA,NA,NA,NA,NA,46,0.039485468976396064,840.949879910207,NA,9.3425852,2.16755117,15.25984786,NA,NA,NA,0.0317418990987357,FALSE,0.004534169858907318,0.10300334075596618,-0.058257558885128624,120.970362935195,0.16801917288348833,0.1533101552971523,22.350021267545724,2.0185037627268705,44.1,-6.5,26
Angola,AGO,2012,4598.24998765441,0.3333333,19.75,1975,5.634789,0.4054651,2011,0.687,0,0.198,0.6444693,0.35,1,TRUE,NA,NA,25096150,4598.24998765441,NA,NA,NA,NA,NA,NA,37,0.1178855326328273,4598.24998765441,43349,2.66495273,1.73696436,2.73260978,NA,NA,NA,0.30579189319310557,TRUE,-0.00936778014850384,-0.08632486329697175,0.059056968435493906,299.23709887519,0.06960600180013965,0.21817731327283574,26.033852140077823,0.06584362139917696,34,18,1
Burundi,BDI,2012,265.285605131269,0.1481481,19.62,1962,5.634789,3.218876,2011,0.7830001,0.009,0.049,0.3280602,0.45,1,TRUE,NA,NA,9319710,265.285605131269,NA,NA,NA,NA,NA,NA,50,0.14925831038380302,265.285605131269,240,8.63756421,2.66949115,9.60767292,13962.19104853,684.59588834,22677.89355925,0.4578495193685951,TRUE,0.028050854358563304,0.15820307088650354,0.1365184001758647,4.805697793115996,0.018449399196373673,0.12667084975680187,24.266346153846154,2.5276923076923077,33,14.9,1
Benin,BEN,2012,837.950500075362,0.125,19.6,1960,5.585449,1.442202,2011,0.185,0.152,0.028,1.161583,0.8,1,TRUE,NA,NA,9729160,837.950500075362,NA,NA,NA,NA,NA,NA,52,0.42913968411354403,837.950500075362,18039,4.66542805,1.01941079,14.17029491,NA,NA,NA,0.46086382614134885,TRUE,0.03442758896247433,0.07426665116807907,0.025004151424603993,12.007714712147049,0.014538191900140607,0.09007159374422313,27.226386321626617,3.511871508379888,45.8,10,6
Burkina Faso,BFA,2012,673.822818226635,0.2,19.6,1960,5.634789,1.442202,2011,0.09,0.43,0.016,0.722393,0.35,1,TRUE,NA,NA,16571216,673.822818226635,NA,NA,NA,NA,NA,NA,52,0.6667085967014875,673.822818226635,34913,4.89312958,1.19755569,12.20274657,5830.06705119,NA,14663.10194067,0.6615594834144378,TRUE,0.07591861293120172,0.1022297755138164,0.017245883240631144,6.982408171169027,0.01047088338660851,0.15882269660514692,28.370078979343862,2.6204440333024976,47,10.2,9
Botswana,BWA,2012,7029.23145024034,0.6666667,19.66,1966,NA,-1.966113,2011,0.094,0,0.268,2.351604,0.95,1,TRUE,NA,NA,2089315,7029.23145024034,NA,NA,NA,NA,NA,NA,46,0.011797528123962824,7029.23145024034,50.625,6.36700225,3.60594721,69.64265497,NA,NA,NA,0.01967394702160172,FALSE,7.876209506346918e-4,0.0625833628164536,0.06530327593598839,-615.9831612728103,-0.08057107518540862,0.20470003666892977,22.81128893477887,0.792815118559458,45.5,-6.4,19
Central African Republic,CAF,2012,486.410113966205,0,19.6,1960,5.634789,0.4054651,2011,0.331,0.032,0.5,0.4462757,0.75,1,TRUE,NA,NA,4490416,486.410113966205,NA,NA,NA,NA,NA,NA,52,0.33323761117864814,486.410113966205,9926.86627672,3.64945224,0.68151706,5.47355016,NA,NA,NA,0.4720384147761989,TRUE,0.019899445290656903,0.05635048751216676,0.052778028690438905,-7.920563920311963,-0.016022804722894968,0.10726381712695932,24.619128845568078,3.8028492647058822,45.6,10.6,11
Cote d'Ivoire,CIV,2012,1262.48021811586,0,19.6,1960,6.504288,1.442202,2011,0.185,0.24,0.047,1.164257,0.7,1,TRUE,NA,NA,21418603,1262.48021811586,NA,NA,NA,NA,NA,NA,52,0.5487844837491973,1262.48021811586,32164.03048,5.95367665,1.04962868,11.98167713,NA,NA,NA,0.6991508870347287,TRUE,0.05501869677140947,0.0911202500191729,0.03522890746134921,47.776271662550016,0.03933161804738261,-0.004136218735845021,26.417017045454546,3.38254060324826,38.8,10.7,10
Cameroon,CMR,2012,1380.50984820072,0.3333333,19.6,1960,5.634789,0.4054651,2011,0.35,0.22,0.181,0.9904609,0.3,1,TRUE,NA,NA,21082383,1380.50984820072,NA,NA,NA,NA,NA,NA,52,0.3432632092732927,1380.50984820072,53226,4.99368022,0.72621653,4.45697545,NA,NA,NA,0.535108060575894,TRUE,0.028548724332292108,0.07678270047829172,0.049643173650041894,-49.13770446139006,-0.034370502275118064,0.09206577041036379,25.780190058479533,4.292642140468227,43.3,7.5,6
"Congo, Dem. Rep.",COD,2012,398.140694830982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,42.1,68978682,398.140694830982,77.1,NA,NA,NA,NA,NA,NA,0.5007750904853775,398.140694830982,48058.06327079,3.57940365,0.57462285,5.4606932,41353.58437541,840.05438612,1860.80447454,0.6465583072116257,TRUE,0.08017254923642603,0.13800305527502954,0.09061223133141916,40.65720105883702,0.11373168766430197,0.12389420437675458,25.317095310136157,2.256798623063683,35.2,8,16
"Congo, Rep.",COG,2012,2952.05234806594,0.3833333,19.6,1960,5.480639,0.4054651,2011,0.539,0.004,0.249,1.676822,0.2,1,TRUE,NA,NA,4633363,2952.05234806594,NA,NA,NA,NA,NA,NA,52,0.27783927730690666,2952.05234806594,17376.725788,2.00164388,0.86429378,9.75409618,NA,NA,NA,0.5038676398711438,TRUE,0.023507694919077393,0.0780087310830807,0.0752419353872118,-244.5951756423001,-0.07651615444875814,0.1677923832930872,25.049205252246026,4.063743315508021,39.3,12.2,13
Comoros,COM,2012,788.632652955229,0.3166667,19.75,1975,NA,1.500584,2011,0.001,0.997,0.001,0.3387346,0.45,1,TRUE,NA,NA,723868,788.632652955229,NA,NA,NA,NA,NA,NA,37,0,788.632652955229,3678,8.29083315,0.90928399,6.04298465,NA,NA,NA,0,FALSE,0,NaN,NaN,-41.12603552384405,-0.04956385042406375,0.0787655036618844,26.22907608695652,14.336094674556213,38,18,2
Djibouti,DJI,2012,1536.15068518041,0.1666667,19.77,1977,3.258096,NA,2011,0.067,0.906,0.002,0.9795089,0.6,1,TRUE,4.3,45.1,881185,1536.15068518041,18.3,NA,NA,NA,NA,NA,35,0.003968411283802502,1536.15068518041,2742.175925,4.63176867,2.6530317,13.15288488,NA,NA,NA,0.028603989431781038,FALSE,-5.151159708788179e-4,-0.14916649872110188,0.10585585097070016,105.16378685494988,0.07349039112658007,0.07918318955197146,30.148538011695905,0.3013349514563107,45.5,14.5,4
Algeria,DZA,2012,5565.13452104848,0.05,19.62,1962,4.35927,1.945579,2011,0.005,0.991,0,1.908826,0.35,1,TRUE,NA,NA,37565847,5565.13452104848,NA,NA,NA,NA,NA,NA,50,0,5565.13452104848,NA,6.00084141,4.37638298,0.10684504,NA,NA,NA,0,FALSE,0,NaN,NaN,132.72120126731988,0.024431351860514594,0.21710350875830575,21.643662526507118,0.8721859136091435,50,-11.7,105
"Egypt, Arab Rep.",EGY,2012,3181.44170830415,0.75,19.22,1922,4.216562,4.609731,1046,0.002,0.818,0.002,1.816061,0.2,1,TRUE,9.5,29.8,87813257,3181.44170830415,2.3,NA,NA,NA,NA,NA,90,9.710270639592715e-6,3181.44170830415,NA,4.94391493,1.46839136,0.55847831,NA,NA,NA,1.4959769669284947e-5,FALSE,-8.766026265789633e-7,-0.09923427338310131,0.09332700819370365,433.96138159248994,0.1579488585863249,0.05571639480842894,23.24860353844442,0.10690539937527889,47.1,-5,26
Eritrea,ERI,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01442307286584123,NA,NA,3.18760004,0.82615749,4.86989717,NA,NA,NA,0.03317797637087618,FALSE,0.0014884569002850921,0.09354580748444641,0.028307609792868393,NA,NA,0.20870399179971466,17.985555555555557,0,28,-1.2,1
Ethiopia,ETH,2012,468.506724907536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92444183,468.506724907536,NA,NA,NA,NA,NA,NA,NA,0.005016884640202343,468.506724907536,127.4773635,4.57238968,1.08608468,5.85321593,NA,NA,NA,0.043492796993485704,FALSE,5.711575060555647e-4,0.10221066540059054,0.15565814599163197,113.660370538812,0.32030868892824094,0.039660275905637254,21.263504016064257,1.7365113759479958,39.4,0,18
Gabon,GAB,2012,9774.18076112105,0.1333333,19.6,1960,5.634789,0.4054651,2011,0.652,0.008,0.188,2.239409,0.3,1,TRUE,NA,NA,1756817,9774.18076112105,NA,NA,NA,NA,NA,NA,52,0.14939331639332476,9774.18076112105,70504.1276588,2.42097551,1.48285832,1.14061213,84.70668582,28.49015478,18256.9485285,0.3988952701995478,TRUE,-0.016433710338324248,-0.12359927068019605,-0.2342603992280301,-942.022442341351,-0.08790636239866967,0.22413339592416337,26.030891566265062,6.228438469493279,37,11.4,10
Ghana,GHA,2012,1629.80022222505,0,19.57,1957,6.504288,1.442202,2011,0.187,0.157,0.258,1.128396,0.6,1,TRUE,5.4,42.4,25733049,1629.80022222505,12,NA,NA,NA,NA,NA,55,0.6150405672040585,1629.80022222505,58,5.460606,2.64200033,7.06934648,NA,NA,NA,0.6793622216242404,TRUE,0.02484020641498641,0.03882005435871261,-0.06888882248819361,54.82156891293994,0.03480781710764935,0.1998854071353222,27.425639832480222,2.597823000473261,42.8,10.5,21
Guinea,GIN,2012,654.799802694386,0,19.58,1958,6.180017,1.442202,2011,0.011,0.69,0.001,0.322422,0.45,1,TRUE,7.6,33.7,11281469,654.799802694386,35.3,NA,NA,NA,NA,NA,54,0.5239527954452384,654.799802694386,NA,4.56736105,0.67039586,5.04456508,70403.96670844,123.03949867,48430.42234874,0.5446845702964123,TRUE,-0.026963747355567558,-0.05425420833559813,-0.01970801329222338,39.93035445806606,0.06494119129288589,-0.032724508628793614,27.44967741935484,6.747440273037543,41,14,4
"Gambia, The",GMB,2012,504.974009386455,0.6666667,19.65,1965,7.293018,1.442202,2011,0.019,0.848,0.004,0.7713041,0.25,1,TRUE,NA,NA,1802125,504.974009386455,NA,NA,NA,NA,NA,NA,47,0.020237500565873905,504.974009386455,5.52192363,6.11916963,2.31354193,9.41973854,NA,NA,NA,0.3385638949528829,TRUE,2.3435541212070074e-4,0.011447687614284274,0.15133721484175,-9.399851281665974,-0.018274356456326357,-0.08552915664324912,28.870418006430867,1.697570584372948,43.6,9,9
Guinea-Bissau,GNB,2012,604.268355185121,0.3333333,19.73,1973,5.103883,1.442202,2011,0.102,0.383,0.006,0.497128,0.75,1,TRUE,NA,NA,1638139,604.268355185121,NA,NA,NA,NA,NA,NA,39,0.0880825858403807,604.268355185121,6543.0150158,4.76320364,1.19750093,7.28439321,NA,NA,NA,0.4393926180961389,TRUE,-0.007337957049248514,-0.09087857804424515,-0.13630106984042012,-84.50346450180405,-0.12268716879301822,0.25982169572951763,27.681203007518796,2.4570588235294117,40.6,14,3
Equatorial Guinea,GNQ,2012,21557.6527999109,0.0333333,19.68,1968,NA,0.4054651,5001,0.7130001,0.005,0.049,2.642492,0.25,1,TRUE,NA,NA,1038593,21557.6527999109,NA,NA,NA,NA,NA,NA,44,0.3303851132552592,21557.6527999109,300614.01606984,1.44458264,0.41395505,9.19601085,NA,NA,NA,0.5480034682909144,TRUE,-0.050311000994543886,-0.17963459952953587,-0.013387497156487127,105.7666290039997,0.004930411627274145,0.2518282132013725,26.3321044546851,3.434469696969697,39.5,17.5,2
Kenya,KEN,2012,1155.02058181812,0.4833333,19.63,1963,4.976734,0.969094,2011,0.264,0.06,0.193,0.9013543,0.4,1,TRUE,NA,NA,43646629,1155.02058181812,NA,NA,NA,NA,NA,NA,49,0.028943325863599788,1155.02058181812,NA,5.65767376,1.79142997,13.92109761,NA,NA,NA,0.15138283073713985,TRUE,-0.00138916226673836,-0.05041569350690045,-0.043880580887809106,167.57518510573902,0.169705773771053,0.02078412736326829,22.061161263848994,1.6029047113000354,45.5,-5,30
Liberia,LBR,2012,415.036195795687,1,18.47,1847,6.180017,1.442202,2011,0.019,0.212,0.186,0.7157588,0.5,1,FALSE,NA,NA,4181563,415.036195795687,NA,NA,NA,NA,NA,NA,165,0.3801291643228033,415.036195795687,NA,9.28331708,1.80935063,16.63807951,NA,NA,NA,0.6346043087977984,TRUE,6.000938218727048e-4,0.0015761694407122606,0.0985373563680082,35.34661549099695,0.09309345666697588,0.15963896278598777,26.177222222222223,0,35,18,1
Libya,LBY,2012,NA,0.3333333,19.51,1951,NA,2.653823,5001,0.002,0.981,0.001,1.411033,0.15,1,TRUE,NA,NA,6198258,NA,NA,NA,NA,NA,NA,NA,61,0,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,NaN,NaN,NA,NA,-0.5377648861462139,23.399959677419353,0.18399590163934426,47.1,-3.2,22
Lesotho,LSO,2012,1281.62055793461,0.45,19.66,1966,NA,-0.7105375,2011,0.435,0,0.298,1.379378,0.9,1,TRUE,NA,NA,2089928,1281.62055793461,NA,NA,NA,NA,NA,NA,46,0,1281.62055793461,492.6,7.68609953,3.60450891,33.2085277,NA,NA,NA,0,FALSE,0,NaN,NaN,-69.05709545855007,-0.05112773968316231,0.15514820909579008,15.941702127659575,0.4305825242718446,32.3,-3,2
Morocco,MAR,2012,2904.74672773209,0.1833333,19.56,1956,4.35927,2.206481,1098,0.002,0.994,0,1.8937,0.2,1,TRUE,NA,NA,33333789,2904.74672773209,NA,NA,NA,NA,NA,NA,56,0,2904.74672773209,1432,5.74942274,2.44358772,1.00155848,NA,NA,NA,0,FALSE,0,NaN,NaN,-135.16928782448986,-0.044464809926580084,0.07258166434328173,19.134234234234235,0.8112942210503186,51.6,-5.5,27
Madagascar,MDG,2012,443.906100111531,0.3333333,19.6,1960,6.284209,0.1854006,2011,0.26,0.017,0.22,0.5336061,0.85,1,TRUE,5.7,42.6,22346573,443.906100111531,77.6,NA,NA,NA,NA,NA,52,0.046359717600052607,443.906100111531,NA,3.80134218,1.30243157,4.05883815,NA,NA,NA,0.2368595202912678,TRUE,0.01145153227038307,0.1980848415498333,0.2285677374553563,-11.057363864902015,-0.02430385017790082,0.10232460507700969,24.224926747593134,4.999452631578947,39,5,19
Mali,MLI,2012,777.347686759476,0.2666667,19.6,1960,7.986165,0,2011,0.007,0.8,0.002,0.7099972,0.8,1,TRUE,NA,NA,16006670,777.347686759476,NA,NA,NA,NA,NA,NA,52,0.1682941176618062,777.347686759476,13575,4.40235004,0.4681141,8.79336938,NA,NA,NA,0.19674228748017422,TRUE,-0.01043207459697329,-0.0660834890670261,-0.09460050335190018,-57.74122300027204,-0.06914380292379163,0.1788867540656376,28.36510183805266,2.754243263661546,46,8.8,18
Mozambique,MOZ,2012,566.051387255338,0.1666667,19.75,1975,NA,0.2432315,2011,0.314,0.13,0.068,1.241046,0.8,1,TRUE,NA,NA,25676606,566.051387255338,NA,NA,NA,NA,NA,NA,37,0.3548012611113726,566.051387255338,NA,5.14836046,1.4383153,19.54096253,NA,NA,NA,0.5354351946441571,TRUE,0.014464218721389366,0.03917024339220698,0.0023629232018508306,39.520035591270016,0.07505732653216102,0.2559611858254802,24.195161951619514,1.679471032745592,41.5,4.3,18
Mauritania,MRT,2012,1364.2839258409,0.4,19.6,1960,5.634789,1.098612,2011,0.003,0.994,0,0.8986678,0.2,1,TRUE,NA,NA,3830239,1364.2839258409,NA,NA,NA,NA,NA,NA,52,0.010453145853728888,1364.2839258409,2407,3.34404904,1.15022604,2.52248075,53.0347496,3.79816648,1830.10966356,0.0194964515204606,FALSE,5.327275680809089e-4,0.04849205407949697,0.3720568525899417,-28.97780779290997,-0.02079853848948543,0.15778681149052431,27.918629849702903,0.7062698133145474,48.1,3.2,12
Malawi,MWI,2012,374.501880192755,0,19.64,1964,NA,-0.2357223,2011,0.276,0.162,0.315,0.4954095,0.85,1,TRUE,NA,NA,16097305,374.501880192755,NA,NA,NA,NA,NA,NA,48,0.2815134935040335,374.501880192755,5,8.47897135,1.34665113,22.47808565,NA,NA,NA,0.3722224610707497,TRUE,0.0414538266304979,0.12835300677861272,0.09062374124067796,-137.62352486268304,-0.26873012645757177,0.11606215814421961,23.576452119309263,1.9361111111111111,38.3,1.6,2
Namibia,NAM,2012,5749.4047524812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263934,5749.4047524812,NA,NA,NA,NA,NA,NA,NA,0.028782484662903424,5749.4047524812,0.41609165,9.18928519,4.96221636,42.26667551,17.78603321,0,49.87136795,0.059559708491530985,FALSE,-0.001916433177519286,-0.07133289305880619,0.1650281482926671,148.4333608488705,0.026501360294506338,0.07885616078908098,19.87021121631464,0.38342609771181196,43.8,-20,48
Niger,NER,2012,391.515502437865,0.3333333,19.6,1960,5.991465,0,2011,0.002,0.879,0,0.1942644,0.7,1,TRUE,NA,NA,17731634,391.515502437865,NA,NA,NA,NA,NA,NA,52,0.0803108506213925,391.515502437865,1341,6.00368111,1.52129895,3.35248009,1358.26651558,126.34910216,12687.07288106,0.08718643140512254,FALSE,0.004066033314902656,0.048188948503627205,-0.05354171490960957,15.933515836514971,0.04242353575233393,0.07878890301440622,28.39939278278973,1.3530375066032752,51.5,-19.9,16
Nigeria,NGA,2012,2755.29778740678,0.6,19.6,1960,7.602901,1.442202,2011,0.121,0.45,0.158,1.0266,0.7,1,TRUE,NA,NA,167297284,2755.29778740678,NA,NA,NA,NA,NA,NA,52,0.37392157231481044,2755.29778740678,127684.1,3.32562252,0.54436674,7.58738318,NA,NA,NA,0.4790720789574375,TRUE,0.02446866991569352,0.06141884846049073,0.06996599058173103,227.35578461910018,0.08993710471537097,0.08620270332171298,27.26321094312455,3.1799086757990866,43.5,10,32
Rwanda,RWA,2012,678.079697291679,0,19.62,1962,5.634789,3.218876,2011,0.556,0.086,0.116,0.6955752,0.3,1,TRUE,NA,NA,10788853,678.079697291679,NA,NA,NA,NA,NA,NA,50,0.028657467963325505,678.079697291679,NA,8.50102909,1.94013105,25.87083237,NA,NA,NA,0.16141738346765405,TRUE,0.002479505340114853,0.07963218890774104,0.07853680997091672,60.76893250990804,0.09844139447558597,0.09551121747961666,19.960311284046693,2.581151832460733,42,-16,5
Sudan,SDN,2012,1892.89435161374,0.3333333,19.56,1956,4.479607,2.64114,2011,0.044,0.73,0.001,0.8731046,0.15,1,TRUE,NA,NA,35990192,1892.89435161374,NA,NA,NA,NA,NA,NA,56,0.013091919501225038,1892.89435161374,NA,5.27663295,1.38530102,4.08920841,NA,NA,NA,0.03697737826601481,FALSE,7.031666931587334e-4,0.05097225803815597,0.05018886823535018,226.03659424580997,0.13560640867324847,0.1289417516725262,29.68536217303823,0.7336036492650786,48.3,3.5,23
Senegal,SEN,2012,1038.07764613247,0.3333333,19.6,1960,5.103883,1.442202,2011,0.056,0.91,0.001,1.241735,0.9,1,TRUE,NA,NA,13703513,1038.07764613247,NA,NA,NA,NA,NA,NA,52,0.09468664192969327,1038.07764613247,31460.72151983,3.8228206,1.24921788,3.88498205,NA,NA,NA,0.3276668740607887,TRUE,0.02144088250252929,0.1846322188246008,0.06962553331831378,-43.861607946010054,-0.040539806445388904,0.07920891991592827,28.116945470345428,2.6162749835273447,47.8,8,14
Sierra Leone,SLE,2012,561.898423858481,0.55,19.61,1961,6.180017,1.442202,2011,0.022,0.394,0.048,-0.0887394,0.15,1,TRUE,NA,NA,6766103,561.898423858481,NA,NA,NA,NA,NA,NA,51,0.5965120098991822,561.898423858481,NA,8.90337122,0.8732266,10.89374463,NA,NA,NA,0.5717294696448891,TRUE,0.015903860462483044,0.025969053436010636,-0.06279299089649282,116.84641885802404,0.2625455397238443,0.0985455550816583,26.86255707762557,5.04971098265896,38.2,20,1
Somalia,SOM,2012,NA,0.9,19.6,1960,NA,0.243123,2011,0,0.998,0,0.7346354,NA,1,TRUE,NA,NA,12763776,NA,NA,NA,NA,NA,NA,NA,52,0.02090405184733772,NA,NA,NA,NA,NA,NA,NA,NA,0.05174746999124096,FALSE,6.245142379890101e-4,0.029008631392996587,0.11809662959560374,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,2012,958.455008128114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10818258,958.455008128114,NA,NA,NA,NA,NA,NA,NA,0.14389248370229235,958.455008128114,NA,2.57274952,0.5882092,1.89040439,NA,NA,NA,0.2900651360242027,TRUE,0.012771385922744183,0.08152094004387578,0.0644020669701415,-747.6357051692061,-0.4382156818169819,0.0920802359735009,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,2012,1380.94995918409,NA,19.75,1975,NA,NA,5001,0.924,0,0.022,0.7721982,NA,1,TRUE,NA,NA,182889,1380.94995918409,NA,NA,NA,NA,NA,NA,37,0,1380.94995918409,9754.02216,7.2501258,2.0064014,57.68452413,37123.47502992,10939.52417954,13543.52301896,0,FALSE,0,NaN,NaN,76.62376988251003,0.05874586473153576,0.1545213199273392,26.05178082191781,0.08819444444444445,34,18,1
Swaziland,SWZ,2012,3864.76043619193,0.0833333,19.68,1968,NA,-0.7105375,2011,0.108,0.001,0.339,1.839638,0.05,1,TRUE,NA,NA,1248158,3864.76043619193,NA,NA,NA,NA,NA,NA,44,4.2457627907108365e-4,3864.76043619193,NA,7.42339839,4.54342768,51.4503123,NA,NA,NA,3.9698142439200475e-4,FALSE,9.168149217437496e-7,0.002154711638537643,-1.0825940874587863,-69.51293664375044,-0.017668557839347065,0.06612962717234927,20.620975323149235,1.6033096926713948,49.6,-26,15
